trial_key,model,scenario,condition,skill_level,skill_method,mutation_type,temperature,run_id,skill_tokens,passed,n_pass,n_total,pass_rate,error_type,code_lines,code_length,import_count,function_count,try_except_count,has_argparse,input_tokens,output_tokens
S007_data_viz__haiku__mutated_logic_error__t0.0__r0,haiku,S007_data_viz,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1272,True,8,8,1.0,success,167,5427,8,5,2,True,3038,2627
S007_data_viz__sonnet__clean_full__t0.0__r0,sonnet,S007_data_viz,clean_full,L4_full,direct,none,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2086
S033_exoplanet_transit__opus__L4_full__direct__t0.0__r0,opus,S033_exoplanet_transit,L4_full__direct,L4_full,direct,none,0.0,0,1639,False,3,10,0.3,logic_error,206,7743,5,9,0,True,4128,2674
S007_data_viz__gemini_pro__rq3_no_skill__t0.0__r0,gemini_pro,S007_data_viz,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,8,0.125,logic_error,185,5854,8,5,1,True,151,5494
S007_data_viz__sonnet__mutated_stale_api__t0.0__r0,sonnet,S007_data_viz,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2086
S033_exoplanet_transit__gpt4o__L0_none__t0.0__r0,gpt4o,S033_exoplanet_transit,L0_none,L0_none,none,none,0.0,0,0,False,3,10,0.3,logic_error,126,4598,5,7,0,True,392,1550
S007_data_viz__gemini_pro__rq3_full_skill__t0.0__r0,gemini_pro,S007_data_viz,rq3_full_skill,L4_full,direct,none,0.0,0,1272,True,8,8,1.0,success,149,5123,8,5,2,True,2846,2584
S007_data_viz__sonnet__mutated_wrong_default__t0.0__r0,sonnet,S007_data_viz,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2086
S033_exoplanet_transit__gpt4o__L1_skill_md__direct__t0.0__r0,gpt4o,S033_exoplanet_transit,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,462,False,3,10,0.3,logic_error,123,5447,5,8,1,True,918,1479
S007_data_viz__sonnet__mutated_missing_edge_case__t0.0__r0,sonnet,S007_data_viz,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1163,True,8,8,1.0,success,161,5421,8,5,2,True,2903,2072
S033_exoplanet_transit__gpt4o__L2_plus_scripts__direct__t0.0__r0,gpt4o,S033_exoplanet_transit,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1298,False,3,10,0.3,logic_error,195,7348,5,9,0,True,2778,1950
S033_exoplanet_transit__gpt4o__L3_no_assets__direct__t0.0__r0,gpt4o,S033_exoplanet_transit,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1639,False,3,10,0.3,logic_error,195,7356,5,9,0,True,3394,1812
S007_data_viz__sonnet__mutated_wrong_import__t0.0__r0,sonnet,S007_data_viz,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2086
S033_exoplanet_transit__gpt4o__L4_full__direct__t0.0__r0,gpt4o,S033_exoplanet_transit,L4_full__direct,L4_full,direct,none,0.0,0,1639,False,3,10,0.3,logic_error,195,7348,5,9,0,True,3394,1802
S007_data_viz__sonnet__mutated_logic_error__t0.0__r0,sonnet,S007_data_viz,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2086
S033_exoplanet_transit__gpt41__L0_none__t0.0__r0,gpt41,S033_exoplanet_transit,L0_none,L0_none,none,none,0.0,0,0,False,3,10,0.3,logic_error,161,6691,6,9,1,True,392,1994
S033_exoplanet_transit__gpt41__L1_skill_md__direct__t0.0__r0,gpt41,S033_exoplanet_transit,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,462,False,3,10,0.3,logic_error,198,8228,7,9,5,True,918,2269
S033_exoplanet_transit__gpt41__L2_plus_scripts__direct__t0.0__r0,gpt41,S033_exoplanet_transit,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1298,False,3,10,0.3,logic_error,180,7477,6,9,2,True,2778,1926
S007_data_viz__opus__clean_full__t0.0__r0,opus,S007_data_viz,clean_full,L4_full,direct,none,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2039
S033_exoplanet_transit__gpt41__L3_no_assets__direct__t0.0__r0,gpt41,S033_exoplanet_transit,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1639,False,3,10,0.3,logic_error,175,7431,5,9,0,True,3394,2036
S033_exoplanet_transit__gpt41__L4_full__direct__t0.0__r0,gpt41,S033_exoplanet_transit,L4_full__direct,L4_full,direct,none,0.0,0,1639,False,3,10,0.3,logic_error,175,7431,5,9,0,True,3394,2060
S007_data_viz__opus__mutated_stale_api__t0.0__r0,opus,S007_data_viz,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2149
S007_data_viz__gemini_pro__rq3_vaccinated__t0.0__r0,gemini_pro,S007_data_viz,rq3_vaccinated,L4_full,direct,none,0.0,0,1311,True,8,8,1.0,success,138,4438,8,5,1,True,2884,2231
S007_data_viz__gemini_pro__rq3_wrong_skill__t0.0__r0,gemini_pro,S007_data_viz,rq3_wrong_skill,L4_full,direct,none,0.0,0,1398,True,8,8,1.0,success,122,3717,7,4,1,True,3099,2304
S007_data_viz__opus__mutated_wrong_default__t0.0__r0,opus,S007_data_viz,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2039
S033_exoplanet_transit__gemini_pro__L0_none__t0.0__r0,gemini_pro,S033_exoplanet_transit,L0_none,L0_none,none,none,0.0,0,0,False,3,10,0.3,logic_error,293,11187,5,6,1,True,401,7840
S011_particle_physics__haiku__rq3_no_skill__t0.0__r0,haiku,S011_particle_physics,rq3_no_skill,L0_none,none,none,0.0,0,0,True,12,12,1.0,success,406,11594,7,2,3,True,255,4366
S033_exoplanet_transit__gemini_pro__L1_skill_md__direct__t0.0__r0,gemini_pro,S033_exoplanet_transit,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,462,False,3,10,0.3,logic_error,150,5592,5,4,0,True,928,3591
S011_particle_physics__haiku__rq3_full_skill__t0.0__r0,haiku,S011_particle_physics,rq3_full_skill,L4_full,direct,none,0.0,0,1515,True,12,12,1.0,success,394,13666,6,8,6,True,3571,4994
S007_data_viz__opus__mutated_missing_edge_case__t0.0__r0,opus,S007_data_viz,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1163,True,8,8,1.0,success,161,5421,8,5,2,True,2903,2119
S033_exoplanet_transit__gemini_pro__L2_plus_scripts__direct__t0.0__r0,gemini_pro,S033_exoplanet_transit,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1298,False,3,10,0.3,logic_error,167,6630,5,9,0,True,3255,2487
S011_particle_physics__haiku__rq3_vaccinated__t0.0__r0,haiku,S011_particle_physics,rq3_vaccinated,L4_full,direct,none,0.0,0,1554,True,12,12,1.0,success,404,13769,6,8,6,True,3610,5133
S007_data_viz__opus__mutated_wrong_import__t0.0__r0,opus,S007_data_viz,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2039
S033_exoplanet_transit__gemini_pro__L3_no_assets__direct__t0.0__r0,gemini_pro,S033_exoplanet_transit,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1639,False,3,10,0.3,logic_error,280,10292,5,9,0,True,3978,4298
S033_exoplanet_transit__gemini_pro__L4_full__direct__t0.0__r0,gemini_pro,S033_exoplanet_transit,L4_full__direct,L4_full,direct,none,0.0,0,1639,False,3,10,0.3,logic_error,157,5989,5,8,0,True,3977,3079
S011_particle_physics__haiku__rq3_wrong_skill__t0.0__r0,haiku,S011_particle_physics,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,True,12,12,1.0,success,398,13895,8,2,3,True,3053,8192
S007_data_viz__opus__mutated_logic_error__t0.0__r0,opus,S007_data_viz,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,3038,2039
S007_data_viz__gpt4o__clean_full__t0.0__r0,gpt4o,S007_data_viz,clean_full,L4_full,direct,none,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,2470,1467
S036_cmb_power_spectrum__haiku__L0_none__t0.0__r0,haiku,S036_cmb_power_spectrum,L0_none,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,557,17183,9,3,0,True,498,6125
S011_particle_physics__sonnet__rq3_no_skill__t0.0__r0,sonnet,S011_particle_physics,rq3_no_skill,L0_none,none,none,0.0,0,0,True,12,12,1.0,success,303,9574,7,10,4,True,255,3281
S007_data_viz__gpt4o__mutated_stale_api__t0.0__r0,gpt4o,S007_data_viz,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1272,True,8,8,1.0,success,161,5413,8,5,2,True,2470,1464
S007_data_viz__gpt4o__mutated_wrong_default__t0.0__r0,gpt4o,S007_data_viz,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,2470,1467
S011_particle_physics__sonnet__rq3_full_skill__t0.0__r0,sonnet,S011_particle_physics,rq3_full_skill,L4_full,direct,none,0.0,0,1515,True,12,12,1.0,success,200,7107,6,8,3,True,3571,2604
S036_cmb_power_spectrum__haiku__L1_skill_md__direct__t0.0__r0,haiku,S036_cmb_power_spectrum,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,384,False,1,3,0.3333,logic_error,543,18869,9,2,2,True,1071,6597
S007_data_viz__gpt4o__mutated_missing_edge_case__t0.0__r0,gpt4o,S007_data_viz,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1163,True,8,8,1.0,success,161,5421,8,5,2,True,2345,1464
S007_data_viz__gpt4o__mutated_wrong_import__t0.0__r0,gpt4o,S007_data_viz,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1272,True,8,8,1.0,success,161,5413,8,5,2,True,2470,1458
S007_data_viz__gpt4o__mutated_logic_error__t0.0__r0,gpt4o,S007_data_viz,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1272,True,8,8,1.0,success,161,5421,8,5,2,True,2470,1461
S011_particle_physics__sonnet__rq3_vaccinated__t0.0__r0,sonnet,S011_particle_physics,rq3_vaccinated,L4_full,direct,none,0.0,0,1554,True,12,12,1.0,success,209,7547,6,8,3,True,3610,2876
S036_cmb_power_spectrum__haiku__L2_plus_scripts__direct__t0.0__r0,haiku,S036_cmb_power_spectrum,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1242,False,1,3,0.3333,logic_error,614,20998,8,2,2,True,3166,7274
S036_cmb_power_spectrum__haiku__L3_no_assets__direct__t0.0__r0,haiku,S036_cmb_power_spectrum,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,438,15106,7,2,1,True,3850,7023
S007_data_viz__gpt41__clean_full__t0.0__r0,gpt41,S007_data_viz,clean_full,L4_full,direct,none,0.0,0,1272,True,8,8,1.0,success,111,4083,8,5,1,True,2470,1106
S011_particle_physics__sonnet__rq3_wrong_skill__t0.0__r0,sonnet,S011_particle_physics,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,True,12,12,1.0,success,259,9464,8,9,3,True,3053,3910
S007_data_viz__gpt41__mutated_stale_api__t0.0__r0,gpt41,S007_data_viz,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1272,True,8,8,1.0,success,100,3684,8,5,1,True,2470,1147
S007_data_viz__gpt41__mutated_wrong_default__t0.0__r0,gpt41,S007_data_viz,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1272,True,8,8,1.0,success,111,4054,8,5,1,True,2470,1092
S036_cmb_power_spectrum__haiku__L4_full__direct__t0.0__r0,haiku,S036_cmb_power_spectrum,L4_full__direct,L4_full,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,435,15043,7,2,1,True,3850,7493
S007_data_viz__gpt41__mutated_missing_edge_case__t0.0__r0,gpt41,S007_data_viz,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1163,True,8,8,1.0,success,109,3995,8,5,2,True,2345,1075
S011_particle_physics__opus__rq3_no_skill__t0.0__r0,opus,S011_particle_physics,rq3_no_skill,L0_none,none,none,0.0,0,0,False,7,9,0.7778,runtime_error,236,7218,6,8,2,True,255,2736
S007_data_viz__gpt41__mutated_wrong_import__t0.0__r0,gpt41,S007_data_viz,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1272,True,8,8,1.0,success,118,4238,8,5,2,True,2470,1130
S011_particle_physics__opus__rq3_full_skill__t0.0__r0,opus,S011_particle_physics,rq3_full_skill,L4_full,direct,none,0.0,0,1515,False,0,0,0,format_error,0,0,0,0,0,False,3571,2593
S007_data_viz__gpt41__mutated_logic_error__t0.0__r0,gpt41,S007_data_viz,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1272,True,8,8,1.0,success,118,4207,8,5,2,True,2470,1124
S007_data_viz__gemini_pro__clean_full__t0.0__r0,gemini_pro,S007_data_viz,clean_full,L4_full,direct,none,0.0,0,1272,True,8,8,1.0,success,149,5123,8,5,2,True,2846,2584
S036_cmb_power_spectrum__sonnet__L0_none__t0.0__r0,sonnet,S036_cmb_power_spectrum,L0_none,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,380,12932,7,3,1,True,498,7114
S011_particle_physics__opus__rq3_vaccinated__t0.0__r0,opus,S011_particle_physics,rq3_vaccinated,L4_full,direct,none,0.0,0,1554,True,12,12,1.0,success,242,9262,6,8,3,True,3610,3229
S007_data_viz__gemini_pro__mutated_stale_api__t0.0__r0,gemini_pro,S007_data_viz,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1272,True,8,8,1.0,success,226,7960,8,5,2,True,2847,3619
S007_data_viz__gemini_pro__mutated_wrong_default__t0.0__r0,gemini_pro,S007_data_viz,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1272,True,8,8,1.0,success,155,5416,8,5,2,True,2846,2593
S011_particle_physics__opus__rq3_wrong_skill__t0.0__r0,opus,S011_particle_physics,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,7,9,0.7778,runtime_error,202,6643,7,6,3,True,3053,2720
S036_cmb_power_spectrum__sonnet__L1_skill_md__direct__t0.0__r0,sonnet,S036_cmb_power_spectrum,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,384,False,1,3,0.3333,logic_error,443,16183,10,3,2,True,1071,5351
S007_data_viz__gemini_pro__mutated_missing_edge_case__t0.0__r0,gemini_pro,S007_data_viz,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1163,True,8,8,1.0,success,142,4834,8,5,2,True,2720,2407
S011_particle_physics__gpt4o__rq3_no_skill__t0.0__r0,gpt4o,S011_particle_physics,rq3_no_skill,L0_none,none,none,0.0,0,0,True,12,12,1.0,success,112,3645,5,6,0,True,223,1180
S011_particle_physics__gpt4o__rq3_full_skill__t0.0__r0,gpt4o,S011_particle_physics,rq3_full_skill,L4_full,direct,none,0.0,0,1515,True,12,12,1.0,success,172,6088,5,8,3,True,2918,1502
S007_data_viz__gemini_pro__mutated_wrong_import__t0.0__r0,gemini_pro,S007_data_viz,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1272,True,8,8,1.0,success,222,7601,8,5,2,True,2847,3980
S036_cmb_power_spectrum__sonnet__L2_plus_scripts__direct__t0.0__r0,sonnet,S036_cmb_power_spectrum,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1242,False,1,3,0.3333,logic_error,310,10794,7,8,2,True,3166,3952
S011_particle_physics__gpt4o__rq3_vaccinated__t0.0__r0,gpt4o,S011_particle_physics,rq3_vaccinated,L4_full,direct,none,0.0,0,1554,False,8,9,0.8889,runtime_error,169,5924,5,8,3,True,2955,1469
S007_data_viz__gemini_pro__mutated_logic_error__t0.0__r0,gemini_pro,S007_data_viz,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1272,True,8,8,1.0,success,147,5028,8,5,2,True,2846,2387
S011_particle_physics__gpt4o__rq3_wrong_skill__t0.0__r0,gpt4o,S011_particle_physics,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,True,12,12,1.0,success,147,4784,7,5,1,True,2443,1247
S011_particle_physics__gpt41__rq3_no_skill__t0.0__r0,gpt41,S011_particle_physics,rq3_no_skill,L0_none,none,none,0.0,0,0,True,12,12,1.0,success,83,2710,5,2,0,True,223,905
S011_particle_physics__gpt41__rq3_full_skill__t0.0__r0,gpt41,S011_particle_physics,rq3_full_skill,L4_full,direct,none,0.0,0,1515,True,12,12,1.0,success,134,5298,5,8,3,True,2918,1527
S011_particle_physics__haiku__clean_full__t0.0__r0,haiku,S011_particle_physics,clean_full,L4_full,direct,none,0.0,0,1515,True,12,12,1.0,success,394,13666,6,8,6,True,3571,5041
S011_particle_physics__gpt41__rq3_vaccinated__t0.0__r0,gpt41,S011_particle_physics,rq3_vaccinated,L4_full,direct,none,0.0,0,1554,True,12,12,1.0,success,134,5278,5,8,3,True,2955,1433
S011_particle_physics__gpt41__rq3_wrong_skill__t0.0__r0,gpt41,S011_particle_physics,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,True,12,12,1.0,success,173,5574,6,9,2,True,2443,1393
S036_cmb_power_spectrum__sonnet__L3_no_assets__direct__t0.0__r0,sonnet,S036_cmb_power_spectrum,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,284,10580,5,8,2,True,3850,6040
S011_particle_physics__haiku__mutated_stale_api__t0.0__r0,haiku,S011_particle_physics,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1515,True,12,12,1.0,success,394,13666,6,8,6,True,3571,4994
S011_particle_physics__gemini_pro__rq3_no_skill__t0.0__r0,gemini_pro,S011_particle_physics,rq3_no_skill,L0_none,none,none,0.0,0,0,True,12,12,1.0,success,114,3741,6,2,2,True,246,2609
S011_particle_physics__haiku__mutated_wrong_default__t0.0__r0,haiku,S011_particle_physics,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1515,True,12,12,1.0,success,394,13666,6,8,6,True,3571,5041
S011_particle_physics__gemini_pro__rq3_full_skill__t0.0__r0,gemini_pro,S011_particle_physics,rq3_full_skill,L4_full,direct,none,0.0,0,1515,True,12,12,1.0,success,175,6200,5,7,3,True,3496,2691
S011_particle_physics__haiku__mutated_missing_edge_case__t0.0__r0,haiku,S011_particle_physics,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1414,True,12,12,1.0,success,403,13736,6,8,6,True,3437,5127
S011_particle_physics__gemini_pro__rq3_vaccinated__t0.0__r0,gemini_pro,S011_particle_physics,rq3_vaccinated,L4_full,direct,none,0.0,0,1554,False,7,9,0.7778,runtime_error,233,8649,5,9,4,True,3535,4021
S036_cmb_power_spectrum__sonnet__L4_full__direct__t0.0__r0,sonnet,S036_cmb_power_spectrum,L4_full__direct,L4_full,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,268,9869,5,7,2,True,3850,5562
S011_particle_physics__gemini_pro__rq3_wrong_skill__t0.0__r0,gemini_pro,S011_particle_physics,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,11,12,0.9167,logic_error,130,4514,7,4,2,True,2916,2301
S011_particle_physics__haiku__mutated_wrong_import__t0.0__r0,haiku,S011_particle_physics,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1518,True,12,12,1.0,success,411,14385,6,8,6,True,3574,5338
S012_uv_spectroscopy__haiku__rq3_no_skill__t0.0__r0,haiku,S012_uv_spectroscopy,rq3_no_skill,L0_none,none,none,0.0,0,0,False,11,12,0.9167,logic_error,403,11833,9,4,2,True,217,4355
S011_particle_physics__haiku__mutated_logic_error__t0.0__r0,haiku,S011_particle_physics,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1518,True,12,12,1.0,success,408,13736,6,8,6,True,3576,4868
S012_uv_spectroscopy__haiku__rq3_full_skill__t0.0__r0,haiku,S012_uv_spectroscopy,rq3_full_skill,L4_full,direct,none,0.0,0,1301,False,11,12,0.9167,logic_error,316,10097,6,4,4,True,2954,3654
S036_cmb_power_spectrum__opus__L0_none__t0.0__r0,opus,S036_cmb_power_spectrum,L0_none,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,351,11182,6,2,1,True,498,3954
S012_uv_spectroscopy__haiku__rq3_vaccinated__t0.0__r0,haiku,S012_uv_spectroscopy,rq3_vaccinated,L4_full,direct,none,0.0,0,1340,False,11,12,0.9167,logic_error,261,7725,5,5,1,True,2993,3388
S011_particle_physics__sonnet__clean_full__t0.0__r0,sonnet,S011_particle_physics,clean_full,L4_full,direct,none,0.0,0,1515,True,12,12,1.0,success,200,7107,6,8,3,True,3571,2636
S012_uv_spectroscopy__haiku__rq3_wrong_skill__t0.0__r0,haiku,S012_uv_spectroscopy,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,True,12,12,1.0,success,441,13835,9,11,5,True,3015,4689
S011_particle_physics__sonnet__mutated_stale_api__t0.0__r0,sonnet,S011_particle_physics,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1515,True,12,12,1.0,success,200,7107,6,8,3,True,3571,2604
S011_particle_physics__sonnet__mutated_wrong_default__t0.0__r0,sonnet,S011_particle_physics,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1515,True,12,12,1.0,success,200,7107,6,8,3,True,3571,2604
S036_cmb_power_spectrum__opus__L1_skill_md__direct__t0.0__r0,opus,S036_cmb_power_spectrum,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,384,False,1,3,0.3333,logic_error,276,10289,7,2,2,True,1071,3653
S012_uv_spectroscopy__sonnet__rq3_no_skill__t0.0__r0,sonnet,S012_uv_spectroscopy,rq3_no_skill,L0_none,none,none,0.0,0,0,False,0,12,0.0,logic_error,290,9219,8,5,2,True,217,3165
S011_particle_physics__sonnet__mutated_missing_edge_case__t0.0__r0,sonnet,S011_particle_physics,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1414,True,12,12,1.0,success,200,7107,6,8,3,True,3437,2649
S012_uv_spectroscopy__sonnet__rq3_full_skill__t0.0__r0,sonnet,S012_uv_spectroscopy,rq3_full_skill,L4_full,direct,none,0.0,0,1301,False,11,12,0.9167,logic_error,139,5037,5,3,1,True,2954,1906
S011_particle_physics__sonnet__mutated_wrong_import__t0.0__r0,sonnet,S011_particle_physics,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1518,True,12,12,1.0,success,200,7107,6,8,3,True,3574,2521
S012_uv_spectroscopy__sonnet__rq3_vaccinated__t0.0__r0,sonnet,S012_uv_spectroscopy,rq3_vaccinated,L4_full,direct,none,0.0,0,1340,False,11,12,0.9167,logic_error,237,8746,6,3,2,True,2993,2864
S036_cmb_power_spectrum__opus__L2_plus_scripts__direct__t0.0__r0,opus,S036_cmb_power_spectrum,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1242,False,1,3,0.3333,logic_error,257,9249,6,7,2,True,3166,3656
S011_particle_physics__sonnet__mutated_logic_error__t0.0__r0,sonnet,S011_particle_physics,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1518,True,12,12,1.0,success,201,7216,6,8,3,True,3576,2613
S012_uv_spectroscopy__sonnet__rq3_wrong_skill__t0.0__r0,sonnet,S012_uv_spectroscopy,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,0,12,0.0,logic_error,310,10951,9,6,5,True,3015,3543
S011_particle_physics__opus__clean_full__t0.0__r0,opus,S011_particle_physics,clean_full,L4_full,direct,none,0.0,0,1515,False,1,12,0.0833,logic_error,1,17,0,0,0,False,3571,2753
S036_cmb_power_spectrum__opus__L3_no_assets__direct__t0.0__r0,opus,S036_cmb_power_spectrum,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,252,9177,6,7,2,True,3850,3482
S012_uv_spectroscopy__opus__rq3_no_skill__t0.0__r0,opus,S012_uv_spectroscopy,rq3_no_skill,L0_none,none,none,0.0,0,0,True,12,12,1.0,success,258,7706,8,3,1,True,217,2841
S011_particle_physics__opus__mutated_stale_api__t0.0__r0,opus,S011_particle_physics,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1515,False,1,12,0.0833,logic_error,1,17,0,0,0,False,3571,2750
